,periodo,ars,indicador,valor,unidade,id,ano,mes,trimestre
15528,2024-10-15,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.00211,%,2024-10-15/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15529,2024-10-15,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,34.5238,epis. urg./100.000 resid.,2024-10-15/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15530,2024-10-15,ARS Alentejo,Número estimado de episódios de urgência,1090.0,episódio urgência,2024-10-15/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15531,2024-10-15,ARS Norte,Taxa diária de atendimentos urgentes com internamento,7.32037,%,2024-10-15/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15532,2024-10-15,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,47.7238,epis. urg./100.000 resid.,2024-10-15/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15533,2024-10-15,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,6667.0,episódio urgência,2024-10-15/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15534,2024-10-15,ARS Algarve,Número estimado de episódios de urgência,1008.0,episódio urgência,2024-10-15/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15535,2024-10-15,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),78.5958,minuto,2024-10-15/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15536,2024-10-14,ARS Norte,Taxa diária de atendimentos urgentes com internamento,7.21998,%,2024-10-14/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15537,2024-10-14,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),75.289,minuto,2024-10-14/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15538,2024-10-14,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,39.3583,epis. urg./100.000 resid.,2024-10-14/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15539,2024-10-14,ARS Norte,Número estimado de episódios de urgência,7427.0,episódio urgência,2024-10-14/ARS Norte/Número estimado de episódios de urgência,2024,10,4
15540,2024-10-14,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.9763,epis. urg./100.000 resid.,2024-10-14/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15541,2024-10-14,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),83.4526,minuto,2024-10-14/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15542,2024-10-14,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,12.4174,%,2024-10-14/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15543,2024-10-14,ARS Alentejo,Número estimado de episódios de urgência,1345.0,episódio urgência,2024-10-14/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15544,2024-10-14,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,6.13497,%,2024-10-14/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15545,2024-10-14,ARS Algarve,Número estimado de episódios de urgência,1141.0,episódio urgência,2024-10-14/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15546,2024-10-14,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),67.069,minuto,2024-10-14/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15547,2024-10-14,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,48.4195,epis. urg./100.000 resid.,2024-10-14/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15548,2024-10-14,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,6825.0,episódio urgência,2024-10-14/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15549,2024-10-14,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),108.0,minuto,2024-10-14/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15550,2024-10-14,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,42.4262,epis. urg./100.000 resid.,2024-10-14/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15551,2024-10-14,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,7.40441,%,2024-10-14/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15552,2024-10-14,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),52.0248,minuto,2024-10-14/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15553,2024-10-14,ARS Centro,Taxa diária de atendimentos urgentes com internamento,7.54074,%,2024-10-14/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15554,2024-10-14,Portugal Continental,Número estimado de episódios de urgência,20192.0,episódio urgência,2024-10-14/Portugal Continental/Número estimado de episódios de urgência,2024,10,4
15555,2024-10-14,ARS Centro,Número estimado de episódios de urgência,3454.0,episódio urgência,2024-10-14/ARS Centro/Número estimado de episódios de urgência,2024,10,4
15556,2024-10-14,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.16677,%,2024-10-14/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15557,2024-10-14,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),37.9583,minuto,2024-10-14/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15558,2024-10-14,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,50.3772,epis. urg./100.000 resid.,2024-10-14/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15559,2024-10-14,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,30.4996,epis. urg./100.000 resid.,2024-10-14/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15560,2024-10-13,ARS Norte,Número estimado de episódios de urgência,5646.0,episódio urgência,2024-10-13/ARS Norte/Número estimado de episódios de urgência,2024,10,4
15561,2024-10-13,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),55.8767,minuto,2024-10-13/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15562,2024-10-13,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.8563,%,2024-10-13/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15563,2024-10-13,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,30.2353,epis. urg./100.000 resid.,2024-10-13/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15564,2024-10-13,ARS Algarve,Número estimado de episódios de urgência,850.0,episódio urgência,2024-10-13/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15565,2024-10-13,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),51.5137,minuto,2024-10-13/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15566,2024-10-13,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.9336,epis. urg./100.000 resid.,2024-10-13/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15567,2024-10-13,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),28.0023,minuto,2024-10-13/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15568,2024-10-13,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,6.59026,%,2024-10-13/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15569,2024-10-13,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),67.2072,minuto,2024-10-13/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15570,2024-10-13,Portugal Continental,Número estimado de episódios de urgência,15637.0,episódio urgência,2024-10-13/Portugal Continental/Número estimado de episódios de urgência,2024,10,4
15571,2024-10-13,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),42.0,minuto,2024-10-13/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15572,2024-10-13,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.2273,epis. urg./100.000 resid.,2024-10-13/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15573,2024-10-13,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,5481.0,episódio urgência,2024-10-13/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15574,2024-10-13,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,13.1907,%,2024-10-13/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15575,2024-10-13,ARS Alentejo,Número estimado de episódios de urgência,964.0,episódio urgência,2024-10-13/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15576,2024-10-13,ARS Norte,Taxa diária de atendimentos urgentes com internamento,7.5136,%,2024-10-13/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15577,2024-10-13,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,34.348,epis. urg./100.000 resid.,2024-10-13/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15578,2024-10-13,ARS Centro,Taxa diária de atendimentos urgentes com internamento,10.8053,%,2024-10-13/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15579,2024-10-13,ARS Centro,Número estimado de episódios de urgência,2696.0,episódio urgência,2024-10-13/ARS Centro/Número estimado de episódios de urgência,2024,10,4
15580,2024-10-13,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),94.196,minuto,2024-10-13/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15581,2024-10-13,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,46.1446,epis. urg./100.000 resid.,2024-10-13/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15582,2024-10-13,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,39.7782,epis. urg./100.000 resid.,2024-10-13/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15583,2024-10-13,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.33525,%,2024-10-13/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15584,2024-10-12,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,33.1272,epis. urg./100.000 resid.,2024-10-12/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15585,2024-10-12,ARS Alentejo,Número estimado de episódios de urgência,963.0,episódio urgência,2024-10-12/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15586,2024-10-12,ARS Norte,Número estimado de episódios de urgência,5742.0,episódio urgência,2024-10-12/ARS Norte/Número estimado de episódios de urgência,2024,10,4
15587,2024-10-12,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.3371,%,2024-10-12/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15588,2024-10-12,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),47.2702,minuto,2024-10-12/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15589,2024-10-12,ARS Norte,Taxa diária de atendimentos urgentes com internamento,8.77593,%,2024-10-12/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15590,2024-10-12,ARS Centro,Número estimado de episódios de urgência,2803.0,episódio urgência,2024-10-12/ARS Centro/Número estimado de episódios de urgência,2024,10,4
15591,2024-10-12,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),30.4148,minuto,2024-10-12/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15592,2024-10-12,Portugal Continental,Número estimado de episódios de urgência,15615.0,episódio urgência,2024-10-12/Portugal Continental/Número estimado de episódios de urgência,2024,10,4
15593,2024-10-12,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),67.815,minuto,2024-10-12/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15594,2024-10-12,ARS Centro,Taxa diária de atendimentos urgentes com internamento,10.2301,%,2024-10-12/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15595,2024-10-12,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,5178.0,episódio urgência,2024-10-12/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15596,2024-10-12,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,9.90991,%,2024-10-12/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15597,2024-10-12,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,35.845,epis. urg./100.000 resid.,2024-10-12/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15598,2024-10-12,ARS Algarve,Número estimado de episódios de urgência,929.0,episódio urgência,2024-10-12/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15599,2024-10-12,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.6423,epis. urg./100.000 resid.,2024-10-12/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15600,2024-10-12,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),108.962,minuto,2024-10-12/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15601,2024-10-12,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.2406,epis. urg./100.000 resid.,2024-10-12/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15602,2024-10-12,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.54218,%,2024-10-12/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15603,2024-10-12,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.1791,epis. urg./100.000 resid.,2024-10-12/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15604,2024-10-12,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),158.0,minuto,2024-10-12/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15605,2024-10-12,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,5.16685,%,2024-10-12/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15606,2024-10-12,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),73.8388,minuto,2024-10-12/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15607,2024-10-12,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,39.5059,epis. urg./100.000 resid.,2024-10-12/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15608,2024-10-11,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,45.6428,epis. urg./100.000 resid.,2024-10-11/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15609,2024-10-11,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,5795.0,episódio urgência,2024-10-11/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15610,2024-10-11,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),29.0874,minuto,2024-10-11/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15611,2024-10-11,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),186.0,minuto,2024-10-11/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15612,2024-10-11,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),68.1514,minuto,2024-10-11/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15613,2024-10-11,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),50.9857,minuto,2024-10-11/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15614,2024-10-11,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,37.7153,epis. urg./100.000 resid.,2024-10-11/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15615,2024-10-11,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),88.2152,minuto,2024-10-11/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15616,2024-10-11,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,45.4545,epis. urg./100.000 resid.,2024-10-11/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15617,2024-10-11,ARS Alentejo,Número estimado de episódios de urgência,1010.0,episódio urgência,2024-10-11/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15618,2024-10-11,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,8.91608,%,2024-10-11/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15619,2024-10-11,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,28.9559,epis. urg./100.000 resid.,2024-10-11/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15620,2024-10-11,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),67.2423,minuto,2024-10-11/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15621,2024-10-11,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,8.24497,%,2024-10-11/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15622,2024-10-11,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,10.6557,%,2024-10-11/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15623,2024-10-11,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.75168,%,2024-10-11/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15624,2024-10-11,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,37.9726,epis. urg./100.000 resid.,2024-10-11/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15625,2024-10-11,ARS Centro,Taxa diária de atendimentos urgentes com internamento,10.2688,%,2024-10-11/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15626,2024-10-11,ARS Centro,Número estimado de episódios de urgência,3007.0,episódio urgência,2024-10-11/ARS Centro/Número estimado de episódios de urgência,2024,10,4
15627,2024-10-11,ARS Algarve,Número estimado de episódios de urgência,929.0,episódio urgência,2024-10-11/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15628,2024-10-11,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,40.583,epis. urg./100.000 resid.,2024-10-11/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15629,2024-10-11,Portugal Continental,Número estimado de episódios de urgência,16966.0,episódio urgência,2024-10-11/Portugal Continental/Número estimado de episódios de urgência,2024,10,4
15630,2024-10-11,ARS Norte,Taxa diária de atendimentos urgentes com internamento,8.43351,%,2024-10-11/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15631,2024-10-11,ARS Norte,Número estimado de episódios de urgência,6225.0,episódio urgência,2024-10-11/ARS Norte/Número estimado de episódios de urgência,2024,10,4
15632,2024-10-10,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),46.6556,minuto,2024-10-10/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15633,2024-10-10,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.6465,epis. urg./100.000 resid.,2024-10-10/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15634,2024-10-10,ARS Norte,Número estimado de episódios de urgência,6196.0,episódio urgência,2024-10-10/ARS Norte/Número estimado de episódios de urgência,2024,10,4
15635,2024-10-10,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.7605,%,2024-10-10/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15636,2024-10-10,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,9.68254,%,2024-10-10/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15637,2024-10-10,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.2434,epis. urg./100.000 resid.,2024-10-10/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15638,2024-10-10,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.34727,%,2024-10-10/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15639,2024-10-10,ARS Centro,Número estimado de episódios de urgência,2968.0,episódio urgência,2024-10-10/ARS Centro/Número estimado de episódios de urgência,2024,10,4
15640,2024-10-10,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,49.5,epis. urg./100.000 resid.,2024-10-10/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15641,2024-10-10,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),54.3933,minuto,2024-10-10/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15642,2024-10-10,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.4571,epis. urg./100.000 resid.,2024-10-10/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15643,2024-10-10,ARS Centro,Taxa diária de atendimentos urgentes com internamento,10.3587,%,2024-10-10/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15644,2024-10-10,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),33.5524,minuto,2024-10-10/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15645,2024-10-10,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.1702,epis. urg./100.000 resid.,2024-10-10/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15646,2024-10-10,ARS Algarve,Número estimado de episódios de urgência,1034.0,episódio urgência,2024-10-10/ARS Algarve/Número estimado de episódios de urgência,2024,10,4
15647,2024-10-10,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),63.2497,minuto,2024-10-10/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15648,2024-10-10,ARS Norte,Taxa diária de atendimentos urgentes com internamento,8.13351,%,2024-10-10/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15649,2024-10-10,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),86.8733,minuto,2024-10-10/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15650,2024-10-10,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,44.9521,epis. urg./100.000 resid.,2024-10-10/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
15651,2024-10-10,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,6298.0,episódio urgência,2024-10-10/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15652,2024-10-10,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),149.0,minuto,2024-10-10/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15653,2024-10-10,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,7.56396,%,2024-10-10/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2024,10,4
15654,2024-10-10,ARS Alentejo,Número estimado de episódios de urgência,1139.0,episódio urgência,2024-10-10/ARS Alentejo/Número estimado de episódios de urgência,2024,10,4
15655,2024-10-10,Portugal Continental,Número estimado de episódios de urgência,17635.0,episódio urgência,2024-10-10/Portugal Continental/Número estimado de episódios de urgência,2024,10,4
15656,2024-10-09,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,6187.0,episódio urgência,2024-10-09/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2024,10,4
15657,2024-10-09,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),39.7392,minuto,2024-10-09/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2024,10,4
15658,2024-10-09,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.4615,epis. urg./100.000 resid.,2024-10-09/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2024,10,4
